master_protein	step	RBP_glyco	NC	CL	CL_NC_Ratio
Q9BRJ6	1	"GO:RBP, Non-Glycoprotein"	22.79787888	22.97254692	0.540296416
Q9BRK3	1	"Novel RBP, Glycoprotein"	22.6948405	23.41562469	0.758450773
Q9BRK3	2	"Novel RBP, Glycoprotein"	20.5086936	23.01552795	2.551512643
Q9BRK3	3	"Novel RBP, Glycoprotein"	20.06160983	22.56013595	3.924209208
Q9BRK3	4	"Novel RBP, Glycoprotein"	18.01661745	20.95354432	3.492375174
Q9BRL6	2	"GO:RBP, Non-Glycoprotein"	23.27529778	22.60247115	-0.672826633
Q9BRL6	3	"GO:RBP, Non-Glycoprotein"	22.88672227	22.6146447	-0.389458572
Q9BS26	1	"Novel RBP, Non-Glycoprotein"	23.53877635	23.65189908	0.426407072
Q9BSJ8	1	"Novel RBP, Non-Glycoprotein"	22.71475643	22.87168176	0.170801364
Q9BT09	1	"Novel RBP, Glycoprotein"	24.09895336	23.53547185	-0.757227127
Q9BTT0	1	"Novel RBP, Non-Glycoprotein"	24.58872289	24.62954543	0.056067613
Q9BTT0	2	"Novel RBP, Non-Glycoprotein"	24.71228774	24.40979306	-0.27893338
Q9BTT0	3	"Novel RBP, Non-Glycoprotein"	24.01352513	23.76558435	-0.357437706
Q9BTV4	1	"Novel RBP, Non-Glycoprotein"	22.37314829	22.80966376	0.288848462
Q9BU76	2	"GO:RBP, Non-Glycoprotein"	23.490029	23.27007039	0.130678016
Q9BU76	3	"GO:RBP, Non-Glycoprotein"	23.47322788	24.49767497	1.055969475
Q9BUF5	1	"Novel RBP, Non-Glycoprotein"	23.51760086	25.22796996	0.814475145
Q9BUJ2	1	"GO:RBP, Non-Glycoprotein"	23.28215763	24.18872862	1.091329347
Q9BUJ2	2	"GO:RBP, Non-Glycoprotein"	20.65857578	22.29870319	3.871646561
Q9BUJ2	3	"GO:RBP, Non-Glycoprotein"	NA	22.04694706	NA
Q9BUJ2	4	"GO:RBP, Non-Glycoprotein"	19.7954957	20.84565154	1.600208285
Q9BUQ8	1	"GO:RBP, Non-Glycoprotein"	22.90097447	23.37657116	0.308149517
Q9BUQ8	2	"GO:RBP, Non-Glycoprotein"	23.70326105	23.90969675	0.037751324
Q9BUQ8	3	"GO:RBP, Non-Glycoprotein"	22.9439726	23.64558302	0.407647908
Q9BVA1	1	"Novel RBP, Non-Glycoprotein"	23.70541492	24.01542337	0.310008455
Q9BVJ6	1	"GO:RBP, Non-Glycoprotein"	21.28281801	21.66034253	2.075526348
Q9BVJ6	2	"GO:RBP, Non-Glycoprotein"	20.15309603	22.33225791	3.201865349
Q9BVJ6	3	"GO:RBP, Non-Glycoprotein"	18.70826215	22.08853997	3.214624175
Q9BVJ6	4	"GO:RBP, Non-Glycoprotein"	18.14817864	21.33859066	3.025230115
Q9BVP2	1	"GO:RBP, Non-Glycoprotein"	22.61626452	24.02324707	1.406982545
Q9BVP2	3	"GO:RBP, Non-Glycoprotein"	20.65839979	21.79929502	2.174083881
Q9BVP2	4	"GO:RBP, Non-Glycoprotein"	19.79156277	20.65634889	1.200819548
Q9BW19	1	"Novel RBP, Non-Glycoprotein"	22.2061622	22.98572353	0.629211072
Q9BW71	1	"Novel RBP, Non-Glycoprotein"	23.40001061	23.27089306	-0.129117552
Q9BW71	2	"Novel RBP, Non-Glycoprotein"	23.21424876	23.09350671	0.253372525
Q9BW71	3	"Novel RBP, Non-Glycoprotein"	24.05285523	24.04116589	-0.056705279
Q9BWF3	1	"GO:RBP, Non-Glycoprotein"	23.85798257	25.62566959	1.767687015
Q9BWF3	2	"GO:RBP, Non-Glycoprotein"	19.95020274	23.7407386	5.72606514
Q9BWF3	3	"GO:RBP, Non-Glycoprotein"	NA	23.45092019	NA
Q9BWF3	4	"GO:RBP, Non-Glycoprotein"	NA	22.93412546	NA
Q9BXP5	1	"GO:RBP, Non-Glycoprotein"	24.87480923	25.07950783	0.014788385
Q9BXP5	2	"GO:RBP, Non-Glycoprotein"	22.81359763	24.13617542	1.161950661
Q9BXP5	3	"GO:RBP, Non-Glycoprotein"	22.07350533	24.77916383	2.54306047
Q9BXP5	4	"GO:RBP, Non-Glycoprotein"	20.23841407	22.09216913	4.118076588
Q9BXR0	1	"Novel RBP, Non-Glycoprotein"	23.23066705	23.08765247	0.014631596
Q9BXR0	2	"Novel RBP, Non-Glycoprotein"	24.09966293	23.73783928	-0.158470088
Q9BXR0	3	"Novel RBP, Non-Glycoprotein"	24.64646289	23.91694508	-0.699578201
Q9BXR0	4	"Novel RBP, Non-Glycoprotein"	23.85453723	23.55643508	0.002596172
Q9BY44	1	"GO:RBP, Non-Glycoprotein"	24.4335958	24.77288977	0.283720657
Q9BY44	2	"GO:RBP, Non-Glycoprotein"	21.00174441	21.2665411	1.033203125
Q9BY67	1	"Novel RBP, Glycoprotein"	22.16032379	22.17590682	0.109711343
Q9BY67	2	"Novel RBP, Glycoprotein"	24.80724649	24.79326738	0.007817707
Q9BY67	3	"Novel RBP, Glycoprotein"	25.43283627	25.47803773	-0.039332974
Q9BY67	4	"Novel RBP, Glycoprotein"	22.30610374	22.84902082	-0.075881472
Q9BY77	1	"GO:RBP, Non-Glycoprotein"	22.61275372	23.76726662	0.704989
Q9BYD3	1	"GO:RBP, Non-Glycoprotein"	21.73242845	22.76928323	1.036854782
Q9BYD3	3	"GO:RBP, Non-Glycoprotein"	NA	21.07911012	NA
Q9BYG3	1	"GO:RBP, Non-Glycoprotein"	22.43227711	22.44843385	0.682112956
Q9BZE4	2	"GO:RBP, Non-Glycoprotein"	20.70218622	21.62659735	2.621699776
Q9BZE9	1	"Novel RBP, Non-Glycoprotein"	22.42763752	22.72556332	0.003720353
Q9BZZ5	1	"GO:RBP, Non-Glycoprotein"	25.21524694	25.47106688	0.242346367
Q9C0C2	1	"Novel RBP, Non-Glycoprotein"	22.71916394	23.18557416	0.204079439
Q9C0C2	3	"Novel RBP, Non-Glycoprotein"	20.92213542	21.67550668	3.697982565
Q9C0C9	1	"GO:RBP, Non-Glycoprotein"	22.42800398	22.92459747	0.09598898
Q9GZR7	1	"GO:RBP, Non-Glycoprotein"	22.09725519	23.38627543	1.542391864
Q9GZR7	3	"GO:RBP, Non-Glycoprotein"	NA	21.26950949	NA
Q9GZT3	1	"GO:RBP, Non-Glycoprotein"	24.99700764	25.82716662	0.991700339
Q9GZT3	2	"GO:RBP, Non-Glycoprotein"	21.76700395	24.14630634	4.004122566
Q9GZT3	3	"GO:RBP, Non-Glycoprotein"	19.27852556	23.39173523	3.975856953
Q9GZT3	4	"GO:RBP, Non-Glycoprotein"	17.85455144	23.52994217	7.415107744
Q9GZZ1	1	"Novel RBP, Non-Glycoprotein"	24.36707458	24.50601503	-0.052870483
Q9H0A0	1	"GO:RBP, Non-Glycoprotein"	23.13402097	22.9799	0.240234076
Q9H0B6	1	"Novel RBP, Non-Glycoprotein"	23.31682516	23.01431966	0.293894805
Q9H0D6	1	"GO:RBP, Non-Glycoprotein"	22.91750615	23.68670469	0.986177104
Q9H0D6	2	"GO:RBP, Non-Glycoprotein"	19.41425956	21.97048813	3.977469405
Q9H0D6	3	"GO:RBP, Non-Glycoprotein"	19.91936868	23.20861039	4.601590274
Q9H0D6	4	"GO:RBP, Non-Glycoprotein"	19.14717743	21.67639975	5.636659421
Q9H0G5	1	"GO:RBP, Non-Glycoprotein"	24.04729763	24.22718549	0.017939435
Q9H0H5	1	"Novel RBP, Non-Glycoprotein"	22.76105619	23.69352837	0.964162306
Q9H0H5	2	"Novel RBP, Non-Glycoprotein"	22.11518191	23.42758764	1.725349785
Q9H0H5	3	"Novel RBP, Non-Glycoprotein"	23.10536603	24.53908594	1.455064463
Q9H0H5	4	"Novel RBP, Non-Glycoprotein"	20.76261595	22.79010138	1.701544849
Q9H0U4	1	"Novel RBP, Non-Glycoprotein"	24.0402266	24.29500395	0.254777344
Q9H1E3	1	"GO:RBP, Non-Glycoprotein"	23.35365748	22.80007273	0.130159459
Q9H1E3	2	"GO:RBP, Non-Glycoprotein"	25.33831181	25.29241721	0.087394969
Q9H2P0	1	"Novel RBP, Non-Glycoprotein"	22.7684845	22.67336227	0.440157175
Q9H307	1	"GO:RBP, Non-Glycoprotein"	24.91322076	24.94591111	0.026608818
Q9H307	2	"GO:RBP, Non-Glycoprotein"	25.40270586	25.44940221	-0.082362215
Q9H307	3	"GO:RBP, Non-Glycoprotein"	25.57354704	25.6583069	-0.190064107
Q9H307	4	"GO:RBP, Non-Glycoprotein"	23.84701536	24.03522079	0.028193772
Q9H3K6	1	"Novel RBP, Non-Glycoprotein"	21.30838025	22.80567979	1.923949173
Q9H3N1	1	"Novel RBP, Non-Glycoprotein"	26.32175488	26.8123307	0.490575822
Q9H3P7	1	"Novel RBP, Non-Glycoprotein"	23.53110699	23.79779415	-0.0255246
Q9H444	1	"Novel RBP, Non-Glycoprotein"	24.09130778	24.19792523	-0.281927532
Q9H501	1	"GO:RBP, Non-Glycoprotein"	23.93120925	23.66734889	0.154431717
Q9H501	2	"GO:RBP, Non-Glycoprotein"	21.30908811	21.95136777	1.288832083
Q9H6R4	1	"GO:RBP, Non-Glycoprotein"	22.41416215	22.35094798	0.21204803
Q9H773	1	"Novel RBP, Non-Glycoprotein"	22.1103096	21.855766	-0.484205781
Q9H910	1	"Novel RBP, Non-Glycoprotein"	24.23362938	24.29665602	0.132836936
Q9H9B4	1	"Novel RBP, Non-Glycoprotein"	23.45346799	23.46385754	0.010389551
Q9H9J4	1	"Novel RBP, Non-Glycoprotein"	22.71646212	23.33838296	1.014497781
Q9H9J4	3	"Novel RBP, Non-Glycoprotein"	NA	22.03857407	NA
Q9HB07	1	"Novel RBP, Non-Glycoprotein"	23.81119581	23.83029662	0.288792461
Q9HB71	1	"Novel RBP, Non-Glycoprotein"	22.26333493	22.37386129	0.064435707
Q9HBL0	3	"GO:RBP, Non-Glycoprotein"	21.00036343	22.69145268	2.950398127
Q9HC35	1	"Novel RBP, Non-Glycoprotein"	23.81120058	22.99478832	-0.155451235
Q9HCE1	1	"GO:RBP, Non-Glycoprotein"	21.99520834	23.20018314	1.672735282
Q9HCE1	2	"GO:RBP, Non-Glycoprotein"	19.98324138	22.233833	5.999851929
Q9HCE1	3	"GO:RBP, Non-Glycoprotein"	20.46063987	22.34017155	5.044727344
Q9HCE1	4	"GO:RBP, Non-Glycoprotein"	NA	20.4361688	NA
Q9HCG8	1	"GO:RBP, Non-Glycoprotein"	22.55290952	23.02737528	-0.017952412
Q9HCG8	2	"GO:RBP, Non-Glycoprotein"	23.72902921	23.53068302	-0.159919816
Q9HCG8	3	"GO:RBP, Non-Glycoprotein"	22.66345495	22.51556852	-0.297122497
Q9HCG8	4	"GO:RBP, Non-Glycoprotein"	22.11676899	21.58377254	-0.659652511
Q9HDC9	1	"Novel RBP, Glycoprotein"	24.57275877	25.21032762	0.218918781
Q9NP64	2	"GO:RBP, Non-Glycoprotein"	22.79040572	23.78797184	0.440035856
Q9NPD8	1	"Novel RBP, Non-Glycoprotein"	23.03297848	22.65520641	-1.043379647
Q9NPF0	3	"Novel RBP, Glycoprotein"	25.70575581	24.99262074	-0.462336433
Q9NPF0	4	"Novel RBP, Glycoprotein"	24.32085726	23.48594906	-0.834908205
Q9NQ29	1	"GO:RBP, Non-Glycoprotein"	22.27206442	22.79796581	0.576497257
Q9NQ55	1	"GO:RBP, Non-Glycoprotein"	21.99253362	24.15394548	2.168290241
Q9NQ55	2	"GO:RBP, Non-Glycoprotein"	18.17102405	22.97928985	5.117553004
Q9NQ55	3	"GO:RBP, Non-Glycoprotein"	NA	22.87158596	NA
Q9NQ55	4	"GO:RBP, Non-Glycoprotein"	NA	21.83512187	NA
Q9NQS3	2	"Novel RBP, Glycoprotein"	22.0830104	21.72324637	-0.555352374
Q9NQS3	4	"Novel RBP, Glycoprotein"	22.39790553	21.69356357	-0.704341957
Q9NQW6	1	"Novel RBP, Non-Glycoprotein"	22.39456745	22.5536583	0.604425857
Q9NQW6	3	"Novel RBP, Non-Glycoprotein"	19.47033373	21.88376211	2.829636526
Q9NQX3	1	"Novel RBP, Non-Glycoprotein"	24.53377346	23.57149822	-0.962275239
Q9NR12	1	"Novel RBP, Non-Glycoprotein"	23.41903346	23.50040379	-0.000825461
Q9NR30	1	"GO:RBP, Non-Glycoprotein"	24.20121616	24.50384668	0.707551426
Q9NR30	2	"GO:RBP, Non-Glycoprotein"	21.46995551	24.35432387	3.656257474
Q9NR30	3	"GO:RBP, Non-Glycoprotein"	19.94735157	23.10423471	6.679097196
Q9NR30	4	"GO:RBP, Non-Glycoprotein"	19.47283035	22.1487464	3.419571356
Q9NR56	1	"GO:RBP, Non-Glycoprotein"	24.19503803	26.61663964	2.421601612
Q9NR56	2	"GO:RBP, Non-Glycoprotein"	22.50007569	26.49098022	4.918043147
Q9NR56	3	"GO:RBP, Non-Glycoprotein"	NA	25.16560281	NA
Q9NR56	4	"GO:RBP, Non-Glycoprotein"	NA	23.56115113	NA
Q9NRF9	1	"Novel RBP, Non-Glycoprotein"	24.44294578	24.73111589	0.288170103
Q9NRN7	1	"Novel RBP, Non-Glycoprotein"	22.66510981	23.42825617	0.172250149
Q9NSD9	1	"GO:RBP, Non-Glycoprotein"	21.27377188	22.02862511	0.754853232
Q9NT99	3	"Novel RBP, Glycoprotein"	23.99743194	23.14337906	-0.854052882
Q9NTI5	1	"Novel RBP, Non-Glycoprotein"	22.33358515	22.30151237	-0.091564803
Q9NTJ3	1	"Novel RBP, Non-Glycoprotein"	22.11236311	22.46945906	0.189685851
Q9NTK5	1	"Novel RBP, Non-Glycoprotein"	23.52475548	23.94329369	0.18741881
Q9NU22	1	"Novel RBP, Non-Glycoprotein"	21.65138976	22.13292462	-0.14327432
Q9NUM4	3	"Novel RBP, Glycoprotein"	24.22517982	23.76149308	-0.463686744
Q9NUQ6	1	"GO:RBP, Non-Glycoprotein"	23.29613112	24.39445584	1.136316004
Q9NUQ6	2	"GO:RBP, Non-Glycoprotein"	20.46123541	23.13048519	4.124409714
Q9NUQ6	3	"GO:RBP, Non-Glycoprotein"	NA	22.70681774	NA
Q9NUQ6	4	"GO:RBP, Non-Glycoprotein"	NA	22.23168313	NA
Q9NUQ9	1	"Novel RBP, Non-Glycoprotein"	24.83310397	24.62260954	-0.137020859
Q9NUU7	1	"GO:RBP, Non-Glycoprotein"	23.95106098	22.26938212	0.108033684
Q9NV06	2	"GO:RBP, Non-Glycoprotein"	20.13955829	22.98810098	3.622528577
Q9NV96	2	"Novel RBP, Glycoprotein"	22.89349735	22.89334747	0.038674571
Q9NVA2	1	"Novel RBP, Non-Glycoprotein"	25.34793047	25.61737334	0.07092467
Q9NVP1	1	"GO:RBP, Non-Glycoprotein"	23.43673729	23.31028343	-0.126453862
Q9NW13	1	"GO:RBP, Non-Glycoprotein"	22.49734149	23.63831359	0.85956652
Q9NW13	2	"GO:RBP, Non-Glycoprotein"	21.11988257	22.84869924	3.926518828
Q9NW64	4	"GO:RBP, Non-Glycoprotein"	NA	21.53376149	NA
Q9NWB6	1	"Novel RBP, Non-Glycoprotein"	25.03996261	25.09167576	0.111829623
Q9NWB6	2	"Novel RBP, Non-Glycoprotein"	25.15652506	25.194298	0.117056542
Q9NWB6	3	"Novel RBP, Non-Glycoprotein"	24.5591828	24.75011403	0.219641142
Q9NWB6	4	"Novel RBP, Non-Glycoprotein"	24.23673131	24.28355814	-0.020945045
Q9NWH9	1	"GO:RBP, Non-Glycoprotein"	24.82881288	25.26658544	0.282643889
Q9NWH9	2	"GO:RBP, Non-Glycoprotein"	22.35894476	23.99852629	1.686436918
Q9NWH9	3	"GO:RBP, Non-Glycoprotein"	21.60039053	24.38066992	3.659593406
Q9NWH9	4	"GO:RBP, Non-Glycoprotein"	18.72513202	22.62992185	5.106920747
Q9NX24	1	"GO:RBP, Non-Glycoprotein"	21.47212517	21.44867666	1.687029753
Q9NX24	2	"GO:RBP, Non-Glycoprotein"	18.67968626	21.01232624	6.428604
Q9NX24	3	"GO:RBP, Non-Glycoprotein"	NA	22.13417641	NA
Q9NX24	4	"GO:RBP, Non-Glycoprotein"	NA	21.21612166	NA
Q9NX58	1	"GO:RBP, Non-Glycoprotein"	24.5523978	24.59729535	0.20598304
Q9NY33	1	"Novel RBP, Non-Glycoprotein"	24.68087306	24.89171701	0.179651193
Q9NY61	1	"GO:RBP, Non-Glycoprotein"	22.54098625	22.80490894	0.512943305
Q9NY93	2	"GO:RBP, Non-Glycoprotein"	20.33101769	22.73743854	4.718972477
Q9NY93	3	"GO:RBP, Non-Glycoprotein"	19.46675334	22.04024611	4.648433831
Q9NYF8	1	"GO:RBP, Non-Glycoprotein"	25.12911627	24.98313576	-0.048453164
Q9NYF8	2	"GO:RBP, Non-Glycoprotein"	24.46299833	24.39485035	-0.138956496
Q9NYF8	3	"GO:RBP, Non-Glycoprotein"	24.48823081	24.19519051	-0.018258967
Q9NYF8	4	"GO:RBP, Non-Glycoprotein"	22.48583139	22.88739923	0.219171558
Q9NYU2	1	"Novel RBP, Glycoprotein"	22.14309535	22.21421068	-0.079950151
Q9NYV4	1	"Novel RBP, Non-Glycoprotein"	22.45822803	22.44274222	-0.077901761
Q9NZB2	1	"GO:RBP, Non-Glycoprotein"	22.21810389	23.90819581	2.35106712
Q9NZB2	2	"GO:RBP, Non-Glycoprotein"	20.71476898	23.12694975	4.300006892
Q9NZB2	3	"GO:RBP, Non-Glycoprotein"	NA	21.86835997	NA
Q9NZB2	4	"GO:RBP, Non-Glycoprotein"	NA	21.53526918	NA
Q9NZT2	1	"Novel RBP, Non-Glycoprotein"	22.79712832	22.58463595	0.09209709
Q9NZV1	1	"Novel RBP, Glycoprotein"	23.68179328	23.6338112	-0.047982079
Q9P0L0	1	"Novel RBP, Non-Glycoprotein"	23.55305681	23.55150933	-0.24357704
Q9P0T7	2	"Novel RBP, Glycoprotein"	22.84137065	22.80327928	0.016029073
Q9P121	1	"Novel RBP, Glycoprotein"	24.34912212	23.86230755	-0.178221133
Q9P121	2	"Novel RBP, Glycoprotein"	25.34937772	24.87758771	-0.226566394
Q9P121	3	"Novel RBP, Glycoprotein"	23.84107768	23.60926007	-0.403965242
Q9P121	4	"Novel RBP, Glycoprotein"	22.90416491	22.95414328	0.369649097
Q9P258	1	"GO:RBP, Non-Glycoprotein"	23.55427691	24.60091998	0.518570074
Q9P273	3	"Novel RBP, Glycoprotein"	NA	21.34817069	NA
Q9P2B2	1	"Novel RBP, Glycoprotein"	23.61897047	23.83216933	0.201779987
Q9P2B2	2	"Novel RBP, Glycoprotein"	21.8399738	21.8111478	0.049856438
Q9P2E9	1	"GO:RBP, Non-Glycoprotein"	25.26129667	25.45469745	0.110333477
Q9P2E9	2	"GO:RBP, Non-Glycoprotein"	25.0732352	25.20685702	0.23683408
Q9P2E9	3	"GO:RBP, Non-Glycoprotein"	24.48394708	24.83585581	0.489567183
Q9P2E9	4	"GO:RBP, Non-Glycoprotein"	23.14056174	24.06274014	0.811264505
Q9P2J5	1	"Novel RBP, Non-Glycoprotein"	22.28147205	22.29824651	-0.31110484
Q9P2K5	1	"GO:RBP, Non-Glycoprotein"	20.77519412	23.66563006	2.562339206
Q9P2K5	2	"GO:RBP, Non-Glycoprotein"	NA	22.59759839	NA
Q9P2K5	3	"GO:RBP, Non-Glycoprotein"	NA	23.60977423	NA
Q9P2K5	4	"GO:RBP, Non-Glycoprotein"	NA	21.67917996	NA
Q9UBE0	1	"Novel RBP, Non-Glycoprotein"	22.52239726	22.46091063	-0.061486627
Q9UBG0	1	"Novel RBP, Glycoprotein"	23.16192961	23.07943149	-0.061499675
Q9UBG0	2	"Novel RBP, Glycoprotein"	21.10022898	23.31671414	2.564952962
Q9UBG0	3	"Novel RBP, Glycoprotein"	20.04239373	21.3346158	4.754729395
Q9UBQ7	1	"Novel RBP, Non-Glycoprotein"	23.07949268	23.10449096	-0.068961621
Q9UBS4	1	"Novel RBP, Glycoprotein"	23.13082214	22.89984985	-0.355908999
Q9UBV2	1	"Novel RBP, Glycoprotein"	21.42166828	21.65014465	-0.253447117
Q9UDY2	1	"Novel RBP, Non-Glycoprotein"	22.977483	23.06428645	0.342594117
Q9UGP8	1	"GO:RBP, Non-Glycoprotein"	23.58685924	24.25367376	0.468256093
Q9UHB6	1	"Novel RBP, Non-Glycoprotein"	23.40103994	23.57997774	0.30125049
Q9UHB9	1	"GO:RBP, Non-Glycoprotein"	23.0475304	23.27614119	0.017009294
Q9UHD1	1	"Novel RBP, Non-Glycoprotein"	25.41895025	25.64177774	0.295287459
Q9UHD8	1	"Novel RBP, Non-Glycoprotein"	23.44072332	23.33986046	-0.107620744
Q9UHD9	1	"Novel RBP, Non-Glycoprotein"	23.26370217	21.91697357	0.032755235
Q9UHL4	1	"Novel RBP, Glycoprotein"	22.94275201	23.44084601	0.498094005
Q9UHV9	1	"Novel RBP, Non-Glycoprotein"	22.99122236	23.26379989	0.084421955
Q9UHX1	1	"GO:RBP, Non-Glycoprotein"	22.26247978	21.89104045	0.087881732
Q9UHX1	2	"GO:RBP, Non-Glycoprotein"	19.16806899	22.92159064	3.885558293
Q9UHX1	3	"GO:RBP, Non-Glycoprotein"	NA	21.08435255	NA
Q9UI30	1	"Novel RBP, Non-Glycoprotein"	24.7307387	24.77672729	0.045988592
Q9UIG0	1	"Novel RBP, Non-Glycoprotein"	21.33540448	22.20214738	0.432097755
Q9UJA5	1	"GO:RBP, Non-Glycoprotein"	23.04674612	23.67309262	0.626346504
Q9UJU6	1	"Novel RBP, Non-Glycoprotein"	24.49785438	24.38163411	0.030249224
Q9UJZ1	1	"Novel RBP, Non-Glycoprotein"	24.06358207	24.46921739	0.361084254
Q9UK23	2	"Novel RBP, Glycoprotein"	22.3244385	22.34137423	-0.168328127
Q9UK76	1	"Novel RBP, Non-Glycoprotein"	26.41237619	25.88245682	0.00660474
Q9UK76	2	"Novel RBP, Non-Glycoprotein"	19.86874536	20.60105679	0.698007939
Q9UKJ3	1	"GO:RBP, Non-Glycoprotein"	23.71292732	23.68275226	-0.47264512
Q9UKJ3	2	"GO:RBP, Non-Glycoprotein"	22.70469897	22.62482188	-0.005606918
Q9UKJ3	3	"GO:RBP, Non-Glycoprotein"	23.27361299	23.15867128	-0.574753778
Q9UKJ3	4	"GO:RBP, Non-Glycoprotein"	22.51622297	22.40867367	0.033332551
Q9UKM9	1	"GO:RBP, Non-Glycoprotein"	23.76298674	24.84755874	1.998150873
Q9UKM9	2	"GO:RBP, Non-Glycoprotein"	19.8876915	24.33473766	6.52661256
Q9UKM9	3	"GO:RBP, Non-Glycoprotein"	NA	23.8362134	NA
Q9UKM9	4	"GO:RBP, Non-Glycoprotein"	17.34235047	22.91953046	4.57302329
Q9UKS6	1	"Novel RBP, Non-Glycoprotein"	23.60121477	22.62324763	-0.610337111
Q9UKV3	1	"GO:RBP, Non-Glycoprotein"	23.16168095	23.22339086	0.011099346
Q9UKV3	2	"GO:RBP, Non-Glycoprotein"	21.35409545	22.40710606	1.041707286
Q9UKY7	1	"Novel RBP, Non-Glycoprotein"	25.43231253	25.67203085	-0.154501625
Q9UKY7	2	"Novel RBP, Non-Glycoprotein"	20.91852553	20.99983214	NA
Q9ULA0	1	"Novel RBP, Non-Glycoprotein"	22.53531856	22.66977554	0.23187924
Q9ULF5	2	"Novel RBP, Glycoprotein"	24.31325993	23.39051037	-0.344309778
Q9ULF5	3	"Novel RBP, Glycoprotein"	23.42668009	23.58934112	0.162661037
Q9ULI3	3	"Novel RBP, Glycoprotein"	23.75522731	23.21051896	-0.54470835
Q9ULV4	1	"Novel RBP, Non-Glycoprotein"	24.249603	24.6194787	0.288039508
Q9UMR2	1	"GO:RBP, Non-Glycoprotein"	19.22881927	19.97507119	0.746251917
Q9UMS4	1	"Novel RBP, Non-Glycoprotein"	23.15176372	23.2000745	0.216211471
Q9UMX0	1	"Novel RBP, Non-Glycoprotein"	22.17172033	21.19513933	-0.425255707
Q9UN86	1	"GO:RBP, Non-Glycoprotein"	24.68211578	24.69194714	0.575003362
Q9UNF1	1	"Novel RBP, Non-Glycoprotein"	21.64675952	22.61919405	0.37813342
Q9UNF1	3	"Novel RBP, Non-Glycoprotein"	NA	20.75587016	NA
Q9UNM6	1	"Novel RBP, Non-Glycoprotein"	22.7785495	23.87872955	0.511495628
Q9UNN8	1	"Novel RBP, Glycoprotein"	20.60590643	20.84016336	-0.503987881
Q9UNN8	2	"Novel RBP, Glycoprotein"	22.53447936	21.16842784	-0.774112404
Q9UNN8	3	"Novel RBP, Glycoprotein"	22.4250496	23.34044521	0.855494284
Q9UNZ2	1	"Novel RBP, Non-Glycoprotein"	25.08102969	24.84566982	0.109494597
Q9UP95	1	"Novel RBP, Glycoprotein"	23.87463813	23.25515938	-0.45089026
Q9UP95	2	"Novel RBP, Glycoprotein"	23.06856026	22.59911566	-0.847653876
Q9UP95	3	"Novel RBP, Glycoprotein"	23.17964267	22.51410502	-0.593311186
Q9UP95	4	"Novel RBP, Glycoprotein"	21.43302344	20.46051549	-0.444446003
Q9UPN3	1	"GO:RBP, Non-Glycoprotein"	21.29850023	21.67070515	0.372204912
Q9UPN3	3	"GO:RBP, Non-Glycoprotein"	22.30295409	22.62713816	0.254299946
Q9UPN4	1	"Novel RBP, Non-Glycoprotein"	21.20571547	22.04435366	1.80676888
Q9UPN4	2	"Novel RBP, Non-Glycoprotein"	19.64759936	22.59943848	4.72478664
Q9UPN4	3	"Novel RBP, Non-Glycoprotein"	19.9530483	22.75236392	5.432037852
Q9UPN4	4	"Novel RBP, Non-Glycoprotein"	19.01177487	21.5421652	4.229004071
Q9UPT8	1	"GO:RBP, Non-Glycoprotein"	24.31173924	24.1387765	-0.130454192
Q9UPT8	2	"GO:RBP, Non-Glycoprotein"	21.14388775	22.64427541	2.272369855
Q9UPT8	3	"GO:RBP, Non-Glycoprotein"	20.04740188	22.22354331	3.98355016
Q9UPT8	4	"GO:RBP, Non-Glycoprotein"	NA	20.51832256	NA
Q9UQ35	1	"GO:RBP, Non-Glycoprotein"	25.9183937	25.64938854	0.053035156
Q9UQ35	2	"GO:RBP, Non-Glycoprotein"	24.78793711	25.21589666	0.211077238
Q9UQ35	3	"GO:RBP, Non-Glycoprotein"	24.41455754	24.94873211	0.567881248
Q9UQ35	4	"GO:RBP, Non-Glycoprotein"	22.89593699	23.64301373	1.063173165
Q9UQ80	1	"GO:RBP, Non-Glycoprotein"	24.35119395	24.89338449	0.537047401
Q9UQ80	2	"GO:RBP, Non-Glycoprotein"	21.93680163	24.26970497	2.708178214
Q9UQ80	3	"GO:RBP, Non-Glycoprotein"	18.90075844	22.2745274	5.071701492
Q9UQ80	4	"GO:RBP, Non-Glycoprotein"	18.78984491	23.15181198	5.619400344
Q9UQE7	1	"Novel RBP, Non-Glycoprotein"	23.60066108	23.27739424	0.140551247
Q9Y230	1	"Novel RBP, Non-Glycoprotein"	23.69222926	23.83585519	0.227841611
Q9Y262	1	"GO:RBP, Non-Glycoprotein"	21.3222539	21.22444516	0.011149939
Q9Y263	1	"Novel RBP, Non-Glycoprotein"	23.36559158	23.34147396	-0.446447833
Q9Y265	1	"Novel RBP, Non-Glycoprotein"	24.49844991	24.78808286	0.191577165
Q9Y266	1	"Novel RBP, Non-Glycoprotein"	23.76431279	24.30522648	0.323949567
Q9Y266	2	"Novel RBP, Non-Glycoprotein"	22.96696967	23.56252357	0.595553899
Q9Y2B0	1	"Novel RBP, Non-Glycoprotein"	25.68997943	25.508907	-0.181072436
Q9Y2D5	1	"Novel RBP, Non-Glycoprotein"	22.40075773	22.03079063	-0.089933103
Q9Y2J2	1	"Novel RBP, Non-Glycoprotein"	24.57048361	24.23971125	0.059633981
